"WEEK_END_DATE","STORE_NUM","UPC","UNITS","VISITS","HHS","SPEND","PRICE","BASE_PRICE","FEATURE","DISPLAY","TPR_ONLY","STORE_NAME","ADDRESS_CITY_NAME","ADDRESS_STATE_PROV_CODE","MSA_CODE","SEG_VALUE_NAME","PARKING_SPACE_QTY","SALES_AREA_SIZE_NUM","AVG_WEEKLY_BASKETS","DESCRIPTION","MANUFACTURER","CATEGORY","SUB_CATEGORY","DISCOUNT_PRICE","DISCOUNT_PERCENT","DISCOUNT","PRODUct_SIZE_Milli","C4","Promo"
2009-05-13,28909,1600027527,48,47,47,142.56,2.97,2.97,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-05-20,2277,1600027527,131,125,123,332.74,2.54,3.18,"0","0","1","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.64,20.125786163522,"1",362.275375,4,1
2009-05-20,21227,1600027527,64,61,61,181.76,2.84,3.19,"0","0","1","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.35,10.9717868338558,"1",362.275375,4,1
2009-05-20,21237,1600027527,84,78,78,216.72,2.58,3.14,"0","0","1","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.56,17.8343949044586,"1",362.275375,4,1
2009-05-20,24991,1600027527,120,113,112,342,2.85,3.18,"0","0","1","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.33,10.377358490566,"1",362.275375,4,1
2009-05-20,28909,1600027527,57,54,53,144.21,2.53,2.97,"0","0","1","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.44,14.8148148148148,"1",362.275375,4,1
2009-05-27,2277,1600027527,118,111,111,325.68,2.76,3.18,"0","0","1","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.42,13.2075471698113,"1",362.275375,4,1
2009-05-27,21227,1600027527,56,51,51,172.48,3.08,3.08,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-05-27,21237,1600027527,82,79,79,226.32,2.76,3.14,"0","0","1","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.38,12.1019108280255,"1",362.275375,4,1
2009-05-27,24991,1600027527,105,102,100,303.45,2.89,2.89,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-05-27,28909,1600027527,57,50,50,165.87,2.91,2.91,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-03,2277,1600027527,138,132,129,402.96,2.92,2.92,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-03,21227,1600027527,97,87,87,299.73,3.09,3.09,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-03,21237,1600027527,60,55,55,174.6,2.91,2.91,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-03,24991,1600027527,109,106,102,322.64,2.96,2.96,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-03,28909,1600027527,46,44,43,136.62,2.97,2.97,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-10,2277,1600027527,126,121,121,366.66,2.91,2.91,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-10,21227,1600027527,77,73,73,239.47,3.11,3.11,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-10,21237,1600027527,67,64,63,206.36,3.08,3.08,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-10,24991,1600027527,116,109,108,341.04,2.94,2.94,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-10,28909,1600027527,81,76,73,251.91,3.11,3.11,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-17,2277,1600027527,107,103,101,318.86,2.98,2.98,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-17,21227,1600027527,61,61,61,175.68,2.88,2.88,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-17,21237,1600027527,66,65,65,200.64,3.04,3.04,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-17,24991,1600027527,112,109,108,347.2,3.1,3.1,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-17,28909,1600027527,62,57,57,191.58,3.09,3.09,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-24,2277,1600027527,123,118,118,372.69,3.03,3.03,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-24,21227,1600027527,54,51,51,172.26,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-24,21237,1600027527,88,78,78,277.2,3.15,3.15,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-24,24991,1600027527,110,104,101,337.7,3.07,3.07,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-06-24,28909,1600027527,54,49,49,162.54,3.01,3.01,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-01,2277,1600027527,135,123,121,417.15,3.09,3.09,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-01,21227,1600027527,62,59,58,197.78,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-01,21237,1600027527,74,66,64,236.06,3.19,3.19,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-01,24991,1600027527,88,87,86,267.52,3.04,3.04,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-01,28909,1600027527,53,49,49,161.12,3.04,3.04,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-08,2277,1600027527,119,111,111,376.04,3.16,3.16,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-08,21227,1600027527,58,56,56,185.02,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-08,21237,1600027527,52,52,52,156.52,3.01,3.01,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-08,24991,1600027527,93,85,84,296.67,3.19,3.19,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-08,28909,1600027527,70,62,60,219.8,3.14,3.14,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-15,2277,1600027527,105,100,100,325.5,3.1,3.1,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-15,21227,1600027527,27,27,27,86.13,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-15,21237,1600027527,38,36,36,118.18,3.11,3.11,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-15,24991,1600027527,69,66,65,213.9,3.1,3.1,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-15,28909,1600027527,39,36,35,124.41,3.19,3.19,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-22,2277,1600027527,85,81,81,255,3,3,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-22,21227,1600027527,34,32,31,108.46,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-22,21237,1600027527,33,33,33,101.97,3.09,3.09,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-22,24991,1600027527,70,68,68,223.3,3.19,3.19,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-22,28909,1600027527,34,34,34,108.46,3.19,3.19,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-29,2277,1600027527,77,73,73,245.63,3.19,3.19,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-29,21227,1600027527,40,36,36,127.6,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-29,21237,1600027527,33,32,32,105.27,3.19,3.19,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-29,24991,1600027527,64,59,59,204.16,3.19,3.19,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-07-29,28909,1600027527,19,19,19,60.61,3.19,3.19,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-05,2277,1600027527,71,67,66,226.49,3.19,3.19,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-05,21227,1600027527,30,30,30,95.7,3.19,3.19,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-05,21237,1600027527,25,25,25,79.75,3.19,3.19,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-05,24991,1600027527,65,63,61,207.35,3.19,3.19,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-05,28909,1600027527,21,21,21,66.99,3.19,3.19,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-12,2277,1600027527,101,96,96,322.19,3.19,3.19,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-12,21227,1600027527,44,43,43,121.44,2.76,3.19,"0","0","1","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.43,13.4796238244514,"1",362.275375,4,1
2009-08-12,21237,1600027527,51,50,50,167.79,3.29,3.29,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-12,24991,1600027527,129,126,123,394.74,3.06,3.06,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-12,28909,1600027527,47,46,46,132.07,2.81,3.19,"0","0","1","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.38,11.9122257053292,"1",362.275375,4,1
2009-08-19,2277,1600027527,125,119,119,375,3,3,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-19,21227,1600027527,64,62,61,197.12,3.08,3.08,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-19,21237,1600027527,68,62,61,180.88,2.66,3.29,"0","0","1","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.63,19.1489361702128,"1",362.275375,4,1
2009-08-19,24991,1600027527,109,105,105,306.29,2.81,2.81,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-19,28909,1600027527,39,38,37,102.18,2.62,3.19,"0","0","1","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.57,17.8683385579937,"1",362.275375,4,1
2009-08-26,2277,1600027527,154,146,144,448.14,2.91,2.91,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-26,21227,1600027527,73,65,64,220.46,3.02,3.02,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-26,21237,1600027527,70,65,64,210,3,3,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-26,24991,1600027527,111,104,102,333,3,3,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-08-26,28909,1600027527,58,55,54,161.24,2.78,3.19,"0","0","1","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0.41,12.8526645768025,"1",362.275375,4,1
2009-09-02,2277,1600027527,103,99,98,299.73,2.91,2.91,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-02,21227,1600027527,56,56,55,177.52,3.17,3.17,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-02,21237,1600027527,84,77,77,259.56,3.09,3.09,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-02,24991,1600027527,118,109,108,375.24,3.18,3.18,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-02,28909,1600027527,62,58,57,188.48,3.04,3.04,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-09,2277,1600027527,122,116,116,362.34,2.97,2.97,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-09,21227,1600027527,76,72,71,236.36,3.11,3.11,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-09,21237,1600027527,70,66,65,219.8,3.14,3.14,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-09,24991,1600027527,113,107,101,355.95,3.15,3.15,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-09,28909,1600027527,45,42,42,138.15,3.07,3.07,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-16,2277,1600027527,147,140,139,448.35,3.05,3.05,"0","0","0","ANDERSON TOWNE CTR","CINCINNATI","OH","17140","UPSCALE",NA,81958,54052.519231,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-16,21227,1600027527,59,58,57,187.62,3.18,3.18,"0","0","0","LIBERTY TWP","MIDDLETOWN","OH","17140","UPSCALE",NA,85710,34874.5,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-16,21237,1600027527,82,79,79,259.94,3.17,3.17,"0","0","0","LEBANON","LEBANON","OH","17140","MAINSTREAM",NA,86517,38465.128205,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-16,24991,1600027527,121,116,114,392.04,3.24,3.24,"0","0","0","HYDE PARK","CINCINNATI","OH","17140","UPSCALE",1859,77730,50618.99359,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
2009-09-16,28909,1600027527,60,58,57,180,3,3,"0","0","0","MIDDLETOWN","MIDDLETOWN","OH","17140","MAINSTREAM",NA,85876,28986.108974,"GM HONEY NUT CHEERIOS","GENERAL MI","COLD CEREAL","ALL FAMILY CEREAL",0,0,"0",362.275375,4,0
