"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:17:54,FALSE,NA,"909783541961121792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrdcrepnk",9,TRUE,FALSE,NA,NA
"RT @Saniaaaasssm: Who knows me best ?
   Coke or Pepsi
   Books or movies
   Dogs or cats 
   Rain or sun
   Inside or outside
  And Full n…",FALSE,0,NA,2017-09-18 14:17:53,FALSE,NA,"909783541231374336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sarcast01",1,TRUE,FALSE,NA,NA
"Check out Vintage Pepsi Cola Red White Blue Advertising Logo Metal Steel Belt Buckle 1986  https://t.co/ZsAzIexrOi via @eBay",FALSE,0,NA,2017-09-18 14:17:45,FALSE,NA,"909783507815342081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","oldmarlees",0,FALSE,FALSE,NA,NA
"@Marisaxz Pepsi? Not Windex?",FALSE,0,"Marisaxz",2017-09-18 14:17:26,FALSE,"909782969514168320","909783426206781440","27812388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ftdatl",0,FALSE,FALSE,NA,NA
"RT @onebigphoto: we wish Nuggets to play ""U tom Somboru"" song in Pepsi Center for Nikola. It's song about his home town he loves and miss s…",FALSE,0,NA,2017-09-18 14:17:10,FALSE,NA,"909783360859500544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hohorcuaser1989",3,TRUE,FALSE,NA,NA
"RT @guav: Clearly they were not offered a Pepsi. https://t.co/nAVVL7vxd6",FALSE,0,NA,2017-09-18 14:16:11,FALSE,NA,"909783112485408768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","housect",1,TRUE,FALSE,NA,NA
"Funny how not Tata for Nano but Pepsi Co for Doritos has been allowed in West Bengal.",FALSE,0,NA,2017-09-18 14:16:03,FALSE,NA,"909783078779863040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValleyOfMasks",0,FALSE,FALSE,NA,NA
"@SameSadEcho @BrianPHickey Friends, Romans, Countrymen. Lend me your ear.
We don't need no damn shit in Pepsi pic.",FALSE,2,"SameSadEcho",2017-09-18 14:15:59,FALSE,"909776719980191747","909783061583319040","254324600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxKennerly",0,FALSE,FALSE,NA,NA
"RT @mayu_Lgaga: Lady Gaga's FULL Pepsi Zero Sugar Super Bowl LI Halftime Show | NFL https://t.co/NaOEc587EV",FALSE,0,NA,2017-09-18 14:15:42,FALSE,NA,"909782989285888000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LisaOls08461443",22,TRUE,FALSE,NA,NA
"It's okay I just threw some Pepsi on it and I'm good. https://t.co/hJl60mX577",FALSE,0,NA,2017-09-18 14:15:37,FALSE,NA,"909782969514168320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marisaxz",0,FALSE,FALSE,NA,NA
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:15:37,FALSE,NA,"909782967869952000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osnapitzlyndsey",9,TRUE,FALSE,NA,NA
"@NikkiSixx Hey Nikki, 10 yrs today we lost Pepsi to Pancreatic cancer.  Last ever gig he played was with you guys.  https://t.co/RkZavmbkdD",FALSE,1,"NikkiSixx",2017-09-18 14:15:04,FALSE,NA,"909782830481371137","122216533","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaypepper007",0,FALSE,FALSE,NA,NA
"RT @TheSociaLiga: @Bet9jaOfficial @Pepsi_Naija @Gidi_Traffic @SocialigaPidgin @mypaga @360Nobs The respective league table standings in the…",FALSE,0,NA,2017-09-18 14:14:37,FALSE,NA,"909782718128508928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Justhots4u",11,TRUE,FALSE,NA,NA
"RT @mangobaaz: .@Kashmirtheband Won #PepsiBattleOfTheBands And Here’s How Fans Reacted
#TheBandsAreBack
https://t.co/Rh6dNVACoj",FALSE,0,NA,2017-09-18 14:14:22,FALSE,NA,"909782656761700352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__imahii",6,TRUE,FALSE,NA,NA
"RT @JAYZclassicBars: ""Shorty like Pepsi, me I'm the coke man / Body like a Coke bottle, I crush it like a Coke can"" #Venus_vs_Mars",FALSE,0,NA,2017-09-18 14:14:14,FALSE,NA,"909782622859079681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MEMPHISPTAH",63,TRUE,FALSE,NA,NA
"@HeteroVet Phhhhhh everyone knows you drink Pepsi at these kind of events",FALSE,1,"HeteroVet",2017-09-18 14:14:00,FALSE,"909428828530991104","909782562494713856","876097180368596993","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","N8spurs",0,FALSE,FALSE,NA,NA
"Looking at logos. Note the lbgtq colors on the globe Lipton owned by Pepsi. https://t.co/rE0wZtSPwC",FALSE,0,NA,2017-09-18 14:13:46,FALSE,NA,"909782502537138178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","littleangel911",0,FALSE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 14:13:41,FALSE,NA,"909782481179734018",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","LHoffmanjr22",215,TRUE,FALSE,NA,NA
"RT @ogiealcasid: #dna of #BTS is out! #nakikibts",FALSE,0,NA,2017-09-18 14:13:35,FALSE,NA,"909782458656313344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepc_pepsi",3954,TRUE,FALSE,NA,NA
"RT @maxmoefoe: When someone tells you Pepsi Max is still bad for you https://t.co/MDtxjH1Ish",FALSE,0,NA,2017-09-18 14:13:27,FALSE,NA,"909782424065908736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noIongerafraid",687,TRUE,FALSE,NA,NA
"RT @HollywoodLife: The new @BTS_twt album is here and we're OBSESSED! https://t.co/PcxTMSx0dZ",FALSE,0,NA,2017-09-18 14:13:26,FALSE,NA,"909782419334733824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepc_pepsi",3443,TRUE,FALSE,NA,NA
"If your store charges $5 or more for a terrible, slightly cold, small ass burger. You bet your ass I'm finessing th… https://t.co/dnAocqfvnC",FALSE,2,NA,2017-09-18 14:13:23,TRUE,NA,"909782406080684032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreedCameron",0,FALSE,FALSE,NA,NA
"@CocaCola Take The Pepsi Challenge!",FALSE,0,"CocaCola",2017-09-18 14:13:12,FALSE,"903750738026758144","909782361679843328","26787673","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Denise4MAGA",0,FALSE,FALSE,NA,NA
"RT @DrRedunkulous: @NorahODonnell @CBSThisMorning @Patriots @CBSSunday A pediatrician's THANK YOU NOTE to #TomBrady #TB12 #GoPats #PatriotN…",FALSE,0,NA,2017-09-18 14:12:46,FALSE,NA,"909782250316795904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","occupyjunkfood",4,TRUE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/KOxzI3EHZA ROAST-UL lui Mikey Hash !!",FALSE,0,NA,2017-09-18 14:12:30,FALSE,NA,"909782183505735680",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","dj_pepsi_2008",0,FALSE,FALSE,NA,NA
"RT @mangobaaz: .@Kashmirtheband Won #PepsiBattleOfTheBands And Here’s How Fans Reacted
#TheBandsAreBack
https://t.co/Rh6dNVACoj",FALSE,0,NA,2017-09-18 14:12:26,FALSE,NA,"909782166476902400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabeya_safdar",6,TRUE,FALSE,NA,NA
"RT @PenChowk: Pepsi Battle of the Bands Popular Voting! @pepsipakistan @officialbadnaam @Kashmirtheband @_fawadakhan_ #PepsiBatteOfTheBands…",FALSE,0,NA,2017-09-18 14:12:15,FALSE,NA,"909782122931433473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Rifaf_",6,TRUE,FALSE,NA,NA
"RT @DrRedunkulous: @NorahODonnell @CBSThisMorning @Patriots @CBSSunday A pediatrician's THANK YOU NOTE to #TomBrady #TB12 #GoPats #PatriotN…",FALSE,0,NA,2017-09-18 14:12:12,FALSE,NA,"909782111611125760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DunkTheJunkFood",4,TRUE,FALSE,NA,NA
"When you ring a takeaway and ask for Coke and they say is Pepsi alright ? Ermmmm is it on to pay with Monopoly money !! Twats",FALSE,0,NA,2017-09-18 14:12:07,FALSE,NA,"909782090568396801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leegroom1",0,FALSE,FALSE,NA,NA
"In a dream last night, I was drinking a Pepsi with lemon slices and argued it was “the next best thing to regular Coke.”",FALSE,0,NA,2017-09-18 14:11:59,FALSE,NA,"909782056787464192",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","jimmymarks",0,FALSE,FALSE,NA,NA
"RT @DrRedunkulous: @NorahODonnell @CBSThisMorning @Patriots @CBSSunday A pediatrician's THANK YOU NOTE to #TomBrady #TB12 #GoPats #PatriotN…",FALSE,0,NA,2017-09-18 14:11:39,FALSE,NA,"909781970217000961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrJuanFiebre",4,TRUE,FALSE,NA,NA
"RT @ALNIKON_: Having iKON as Pepsi's endorser is their best decision yet. https://t.co/UPr0Bgaxnc",FALSE,0,NA,2017-09-18 14:11:26,FALSE,NA,"909781917439889408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HTXHANBIN",677,TRUE,FALSE,NA,NA
"RT @DrRedunkulous: @NorahODonnell @CBSThisMorning @Patriots @CBSSunday A pediatrician's THANK YOU NOTE to #TomBrady #TB12 #GoPats #PatriotN…",FALSE,0,NA,2017-09-18 14:11:10,FALSE,NA,"909781848716345349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRedunkulous",4,TRUE,FALSE,NA,NA
"RT @JoJoWright: Wow! Huge congrats on the new album debut @bts_bighit @BTS_twt! (+ Huge congrats #Army!) <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> #BTS_DNA_TODAY (I'm in the midd…",FALSE,0,NA,2017-09-18 14:11:07,FALSE,NA,"909781838113263616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepc_pepsi",3791,TRUE,FALSE,NA,NA
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:11:07,FALSE,NA,"909781837433712641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryants1999",9,TRUE,FALSE,NA,NA
"RT @TranslateRealDT: Just our President thanking a twitter user who posted this two days ago:

""my pussy taste like pepsi cola
my eyes are…",FALSE,0,NA,2017-09-18 14:11:04,FALSE,NA,"909781823957422080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","plarah",215,TRUE,FALSE,NA,NA
"Pepsi CEO’s rule for leaving work https://t.co/9XRpY9cBjA",FALSE,0,NA,2017-09-18 14:10:57,FALSE,NA,"909781795238944768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigTenFangirl",0,FALSE,FALSE,NA,NA
"@LandauDave The Olympia Restaurant: Cheeseburger, Chips and Pepsi https://t.co/WSVoimh1sn",FALSE,1,"LandauDave",2017-09-18 14:10:57,FALSE,"909777477593108480","909781794983075843","921614845","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrestonMcMurry",1,FALSE,FALSE,NA,NA
"RT @BTS_Billboard: .@BTS_twt's LOVE YOURSELF: Her is No. 1 on iTunes in 44 countries. 09/18 9:50am ET <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BD><ed><U+00B2><U+009C> https://t.co/HxY0YD80UA",FALSE,0,NA,2017-09-18 14:10:55,FALSE,NA,"909781788029046784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pepc_pepsi",3075,TRUE,FALSE,NA,NA
"@NorahODonnell @CBSThisMorning @Patriots @CBSSunday A pediatrician's THANK YOU NOTE to #TomBrady #TB12 #GoPats… https://t.co/5DMNBmp2Fw",FALSE,4,"NorahODonnell",2017-09-18 14:10:54,TRUE,"908668752174206976","909781782245134336","21111896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRedunkulous",4,FALSE,FALSE,NA,NA
"RT @kontatoesgc: #iKONSCHEDULE

18
<U+270B>Fanmeeting in Osaka

20
<ed><U+00A0><U+00BD><ed><U+00B3><U+00BA>OnStyle ""Get it Beauty"" (Hanbin) <ed><U+00A0><U+00BD><ed><U+00B5><U+00A3>8:20<U+33D8> KST

24
<ed><U+00A0><U+00BC><ed><U+00BE><U+00A4>Pepsi Fan Party <ed><U+00A0><U+00BD><ed><U+00B5><U+0094>5<U+33D8> KST",FALSE,0,NA,2017-09-18 14:10:28,FALSE,NA,"909781672836468736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peace_bobby1221",123,TRUE,FALSE,NA,NA
"@chingusurtime2 @icecold_MILLER @Imurray18 Took all inefficiencies as well. Would've been great week minus tease",FALSE,1,"chingusurtime2",2017-09-18 14:09:51,FALSE,"909781362546298880","909781519660732416","3424451325","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pepsi_Fan79",0,FALSE,FALSE,NA,NA
"@Pepsi_Fan79 @icecold_MILLER @Imurray18 Should've just gone with the inefficiencies. Will have them all year. Expect 66% hit rate.",FALSE,0,"Pepsi_Fan79",2017-09-18 14:09:14,FALSE,"909780694129418240","909781362546298880","1053346206","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chingusurtime2",0,FALSE,FALSE,NA,NA
"@Pepsi #HANKFEST is coming to the @IndianaFarmers Coliseum on Nov 19 - Tickets on sale NOW: https://t.co/ojdEdORPqJ https://t.co/XyIm9Dhw3l",FALSE,0,"pepsi",2017-09-18 14:09:03,FALSE,NA,"909781315259641856","18139619","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndyStateFair",0,FALSE,FALSE,NA,NA
"RT @ot5memories: the 1d pepsi commercial https://t.co/Gj5QvE4DQB",FALSE,0,NA,2017-09-18 14:08:23,FALSE,NA,"909781150373212160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hstyleszs",7738,TRUE,FALSE,NA,NA
"@tigers @Aquafina @pepsi Too bad ""Blastellanos"" didn't do that in Apr-Jun and he's doing that against September Cal… https://t.co/BMXCskutDW",FALSE,0,"tigers",2017-09-18 14:08:20,TRUE,"909780376142442497","909781134858444800","30008146","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bababooeyhtja",0,FALSE,FALSE,NA,NA
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:08:16,FALSE,NA,"909781120102707200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vlamadrid4",9,TRUE,FALSE,NA,NA
"RT @DunkTheJunkFood: @Patriots @KirkAndCallahan A pediatrician's thank you note to #TomBrady #TB12 #GoPats #pepsi #LiveForNow #IQSD #SodaIs…",FALSE,0,NA,2017-09-18 14:07:28,FALSE,NA,"909780918608580608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrRedunkulous",4,TRUE,FALSE,NA,NA
"I just got into a ten minute (plus) discussion with my boss about how Pepsi is better than Coke and honestly it was life changing",FALSE,0,NA,2017-09-18 14:07:19,FALSE,NA,"909780881711263744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etroupe",0,FALSE,FALSE,NA,NA
"@icecold_MILLER @Imurray18 Went with my gut, and went with the hype. #DownWithTheTease https://t.co/1OWQUFAgYo",FALSE,1,"icecold_MILLER",2017-09-18 14:06:35,FALSE,"909574956102676487","909780694129418240","602549391","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pepsi_Fan79",0,FALSE,FALSE,NA,NA
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:06:05,FALSE,NA,"909780570816868352",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","tigers_town",9,TRUE,FALSE,NA,NA
"RT @tigers: #Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina Splash of the…",FALSE,0,NA,2017-09-18 14:06:00,FALSE,NA,"909780549924945920",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DetroitMansRoom",9,TRUE,FALSE,NA,NA
"RT @IndyStateFair: @Pepsi #HANKFEST is coming to the @IndianaFarmers Coliseum on Nov. 19 - Get your tickets NOW! https://t.co/ojdEdORPqJ ht…",FALSE,0,NA,2017-09-18 14:05:57,FALSE,NA,"909780538138996736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndianaFarmers",1,TRUE,FALSE,NA,NA
"RT @DunkTheJunkFood: @Patriots @KirkAndCallahan A pediatrician's thank you note to #TomBrady #TB12 #GoPats #pepsi #LiveForNow #IQSD #SodaIs…",FALSE,0,NA,2017-09-18 14:05:42,FALSE,NA,"909780474024927232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrJuanFiebre",4,TRUE,FALSE,NA,NA
"@Pepsi #HANKFEST is coming to the @IndianaFarmers Coliseum on Nov. 19 - Get your tickets NOW!… https://t.co/wlfB2CQzV2",FALSE,1,"pepsi",2017-09-18 14:05:33,TRUE,NA,"909780434430697472","18139619","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndyStateFair",1,FALSE,FALSE,NA,NA
"#Blastellanos is batting .379 with 16 RBIs &amp; 4 homers in September, including this two-run shot for the @Aquafina S… https://t.co/WqCK0IQ4mV",FALSE,58,NA,2017-09-18 14:05:19,TRUE,NA,"909780376142442497",NA,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","tigers",9,FALSE,FALSE,NA,NA
"RT @DunkTheJunkFood: @Patriots @KirkAndCallahan A pediatrician's thank you note to #TomBrady #TB12 #GoPats #pepsi #LiveForNow #IQSD #SodaIs…",FALSE,0,NA,2017-09-18 14:05:15,FALSE,NA,"909780362330558464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DunkTheJunkFood",4,TRUE,FALSE,NA,NA
"#NationalCheeseburgerDay No Fries.. Chips. No Coffee.. Pepsi <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> https://t.co/iTSJmIT4Lp",FALSE,0,NA,2017-09-18 14:05:12,FALSE,NA,"909780349865086976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DarrellLogan",0,FALSE,FALSE,NA,NA
"@keen23 @dashoff Yes! Side eye to Bojangles. I never get a drink there cause Pepsi.",FALSE,0,"keen23",2017-09-18 14:05:03,FALSE,"909776556058304512","909780311449505794","17560973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sixmilechick",0,FALSE,FALSE,NA,NA
"RT @ot5memories: the 1d pepsi commercial https://t.co/Gj5QvE4DQB",FALSE,0,NA,2017-09-18 14:04:58,FALSE,NA,"909780291111280640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wolfIstars",7738,TRUE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-18 14:04:57,FALSE,NA,"909780285247586305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainHan_Solo",509,TRUE,FALSE,NA,NA
"RT @DunkTheJunkFood: @Patriots @KirkAndCallahan A pediatrician's thank you note to #TomBrady #TB12 #GoPats #pepsi #LiveForNow #IQSD #SodaIs…",FALSE,0,NA,2017-09-18 14:04:49,FALSE,NA,"909780250380423169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","occupyjunkfood",4,TRUE,FALSE,NA,NA
